From	Entry	GeneID	Organism
ENSG00000147536	E5RFF9		Homo sapiens (Human)
ENSG00000147536	E5RH56		Homo sapiens (Human)
ENSG00000069696	P21917	1815;	Homo sapiens (Human)
ENSG00000089091	Q9NVP4	55184;	Homo sapiens (Human)
ENSG00000089091	A0A087WTH2		Homo sapiens (Human)
ENSG00000089091	A0A087WVH4		Homo sapiens (Human)
ENSG00000089091	A0A087X236		Homo sapiens (Human)
ENSG00000089091	A0A0A0MRE2		Homo sapiens (Human)
ENSG00000089091	A0A8V8TNE5	55184;	Homo sapiens (Human)
ENSG00000089091	A0A8V8TNH6	55184;	Homo sapiens (Human)
ENSG00000089091	A0A8V8TNM4		Homo sapiens (Human)
ENSG00000089091	A0A8V8TNY6		Homo sapiens (Human)
ENSG00000089091	A0A8V8TNZ7		Homo sapiens (Human)
ENSG00000089091	A0A8V8TPU7		Homo sapiens (Human)
ENSG00000089091	C9J2A8		Homo sapiens (Human)
ENSG00000089091	V9GY46		Homo sapiens (Human)
ENSG00000204279	Q5JUK9	139793;	Homo sapiens (Human)
ENSG00000100883	P61011	6729;	Homo sapiens (Human)
ENSG00000100883	A0A7I2V584		Homo sapiens (Human)
ENSG00000100883	A0A7I2V591		Homo sapiens (Human)
ENSG00000100883	A0A7I2V5K0		Homo sapiens (Human)
ENSG00000100883	A0A7I2V5S0		Homo sapiens (Human)
ENSG00000100883	A0A7P0PJI2		Homo sapiens (Human)
ENSG00000100883	G3V346		Homo sapiens (Human)
ENSG00000100883	G3V3L9		Homo sapiens (Human)
ENSG00000100883	G3V480		Homo sapiens (Human)
ENSG00000100883	G3V4F7		Homo sapiens (Human)
ENSG00000077147	Q9HD45	56889;	Homo sapiens (Human)
ENSG00000077147	Q5TB53		Homo sapiens (Human)
ENSG00000012817	Q9BY66	8284;	Homo sapiens (Human)
ENSG00000012817	C9JGA3		Homo sapiens (Human)
ENSG00000012817	E9PFH2		Homo sapiens (Human)
ENSG00000012817	H7BZF9		Homo sapiens (Human)
ENSG00000271383	A0A087WUL8		Homo sapiens (Human)
ENSG00000271383	A0A075B6G5		Homo sapiens (Human)
ENSG00000271383	A0A087X230		Homo sapiens (Human)
ENSG00000271383	A0A087X288		Homo sapiens (Human)
ENSG00000172932	Q6ZTN6	338692;	Homo sapiens (Human)
ENSG00000172932	A0A087WWH4		Homo sapiens (Human)
ENSG00000172932	A0A6E1W3F4		Homo sapiens (Human)
ENSG00000172932	A0A6E1YH78		Homo sapiens (Human)
ENSG00000148459	Q5T2R2	23590;	Homo sapiens (Human)
ENSG00000148459	H0YEE6		Homo sapiens (Human)
ENSG00000138375	Q9NZC9	50485;	Homo sapiens (Human)
ENSG00000138375	A0A8V8TLB3		Homo sapiens (Human)
ENSG00000138375	A0A8V8TLD4		Homo sapiens (Human)
ENSG00000138375	A0A8V8TMS6		Homo sapiens (Human)
ENSG00000138375	C9J6I8		Homo sapiens (Human)
ENSG00000138375	C9J8F8		Homo sapiens (Human)
ENSG00000138375	C9JHQ1		Homo sapiens (Human)
ENSG00000138375	C9JP32		Homo sapiens (Human)
ENSG00000138375	C9JS37		Homo sapiens (Human)
ENSG00000138375	H7BYI2		Homo sapiens (Human)
ENSG00000138375	H7C051		Homo sapiens (Human)
ENSG00000138375	H7C1I3		Homo sapiens (Human)
ENSG00000140022	Q8WXE9	85439;	Homo sapiens (Human)
ENSG00000140022	A0A3B3IU55	85439;	Homo sapiens (Human)
ENSG00000140022	H0YJ05	85439;	Homo sapiens (Human)
ENSG00000118096	Q9NQC8	56912;	Homo sapiens (Human)
ENSG00000118096	A0A5F9ZH13		Homo sapiens (Human)
ENSG00000118096	E9PIM8		Homo sapiens (Human)
ENSG00000118096	E9PKW0		Homo sapiens (Human)
ENSG00000118096	E9PMR8		Homo sapiens (Human)
ENSG00000118096	E9PR06		Homo sapiens (Human)
ENSG00000118096	E9PRT0		Homo sapiens (Human)
ENSG00000118096	E9PSB9		Homo sapiens (Human)
ENSG00000174038	Q5VYM1	138724;	Homo sapiens (Human)
ENSG00000174038	A0A1D5RMQ0		Homo sapiens (Human)
ENSG00000174038	F5H224		Homo sapiens (Human)
ENSG00000174038	F5H4E3		Homo sapiens (Human)
ENSG00000174038	F8W7H5		Homo sapiens (Human)
ENSG00000124145	P31431	6385;	Homo sapiens (Human)
ENSG00000163618	Q9ULU8	8618;	Homo sapiens (Human)
ENSG00000163618	A0A0C4DGY2		Homo sapiens (Human)
ENSG00000163618	F1T0E5	8618;	Homo sapiens (Human)
ENSG00000163618	H0YFP0		Homo sapiens (Human)
ENSG00000163618	H7C4K9		Homo sapiens (Human)
ENSG00000163618	H7C4P2		Homo sapiens (Human)
ENSG00000163618	H7C4T6		Homo sapiens (Human)
ENSG00000163618	H7C538		Homo sapiens (Human)
ENSG00000177459	Q6P6B1	203111;	Homo sapiens (Human)
ENSG00000076321	Q9Y2M5	27252;	Homo sapiens (Human)
ENSG00000122861	P00749	5328;	Homo sapiens (Human)
ENSG00000122861	E7ET40		Homo sapiens (Human)
ENSG00000122861	S4R3G7		Homo sapiens (Human)
ENSG00000254852	E9PIF3		Homo sapiens (Human)
ENSG00000254852	A0A0B4J2F6	642799;	Homo sapiens (Human)
ENSG00000254852	E9PNS9		Homo sapiens (Human)
ENSG00000148339	Q6KCM7	114789;	Homo sapiens (Human)
ENSG00000148339	A0A804HI56		Homo sapiens (Human)
ENSG00000148339	A0A804HLB0		Homo sapiens (Human)
ENSG00000148339	F8WEY9		Homo sapiens (Human)
ENSG00000148339	H7C4Z4		Homo sapiens (Human)
ENSG00000127903	Q9Y2P0	90485;	Homo sapiens (Human)
ENSG00000127903	M0QYX0		Homo sapiens (Human)
ENSG00000181191	Q8NG27	64219;	Homo sapiens (Human)
ENSG00000181191	K7EPI8		Homo sapiens (Human)
ENSG00000181191	K7EPW5		Homo sapiens (Human)
ENSG00000160221	P0DPI2	8209;	Homo sapiens (Human)
ENSG00000160221	A0A096LP12		Homo sapiens (Human)
ENSG00000160221	A0A2R8Y588		Homo sapiens (Human)
ENSG00000160221	A0A2R8Y6K9		Homo sapiens (Human)
ENSG00000160221	A0A2R8YDR7		Homo sapiens (Human)
ENSG00000160221	F2Z2Q0	8209;	Homo sapiens (Human)
ENSG00000160221	H7C1F6		Homo sapiens (Human)
ENSG00000160221	H7C2G3		Homo sapiens (Human)
ENSG00000107960	Q9H668	79991;	Homo sapiens (Human)
ENSG00000107960	A0A8V8TLL1		Homo sapiens (Human)
ENSG00000107960	A0A8V8TLN6		Homo sapiens (Human)
ENSG00000107960	A0A8V8TM23		Homo sapiens (Human)
ENSG00000107960	A0A8V8TM51		Homo sapiens (Human)
ENSG00000107960	A0A8V8TM56		Homo sapiens (Human)
ENSG00000107960	A0A8V8TN12		Homo sapiens (Human)
ENSG00000107960	A0A8V8TN42		Homo sapiens (Human)
ENSG00000107960	A0A8V8TNB0		Homo sapiens (Human)
ENSG00000107960	A0A8V8TNE0		Homo sapiens (Human)
ENSG00000107960	A0A8V8TNE6		Homo sapiens (Human)
ENSG00000137269	Q9BTT6	55227;	Homo sapiens (Human)
ENSG00000137269	Q5T0G3		Homo sapiens (Human)
ENSG00000197256	Q63ZY3	25959;	Homo sapiens (Human)
ENSG00000197256	K7EIU4		Homo sapiens (Human)
ENSG00000197256	K7EL48		Homo sapiens (Human)
ENSG00000197256	K7ERU2		Homo sapiens (Human)
ENSG00000197256	K7ES05		Homo sapiens (Human)
ENSG00000120699	Q96B26	11340;	Homo sapiens (Human)
ENSG00000120699	A0A8I5KNS0		Homo sapiens (Human)
ENSG00000120699	A0A8I5KRG4		Homo sapiens (Human)
ENSG00000120699	A0A8I5KRX4		Homo sapiens (Human)
ENSG00000120699	A0A8I5KVC8		Homo sapiens (Human)
ENSG00000120699	A0A8I5QJI7		Homo sapiens (Human)
ENSG00000120699	H7C581		Homo sapiens (Human)
ENSG00000120699	H7C5Z2		Homo sapiens (Human)
ENSG00000197261	Q5SZD1	135398;	Homo sapiens (Human)
ENSG00000197261	H0YDR2		Homo sapiens (Human)
ENSG00000134046	Q9UBB5	8932;	Homo sapiens (Human)
ENSG00000134046	J3KSA7		Homo sapiens (Human)
ENSG00000134046	X6RBL6		Homo sapiens (Human)
ENSG00000100413	Q9Y535	171568;	Homo sapiens (Human)
ENSG00000100413	E7ERZ2		Homo sapiens (Human)
ENSG00000100413	F8WDS5		Homo sapiens (Human)
ENSG00000100413	F8WDV1		Homo sapiens (Human)
ENSG00000122877	P11161	1959;	Homo sapiens (Human)
ENSG00000122877	A0A1B0GUL0		Homo sapiens (Human)
ENSG00000122877	A0A8I5KVU0		Homo sapiens (Human)
ENSG00000122877	A0A8I5KYI5		Homo sapiens (Human)
ENSG00000122877	A0A8I5QL03		Homo sapiens (Human)
ENSG00000161642	Q96PM9	25946;	Homo sapiens (Human)
ENSG00000161642	F8VQ24		Homo sapiens (Human)
ENSG00000161642	F8VRY0		Homo sapiens (Human)
ENSG00000161642	F8VSJ1		Homo sapiens (Human)
ENSG00000161642	F8VWV6		Homo sapiens (Human)
ENSG00000161642	F8VY43		Homo sapiens (Human)
ENSG00000161642	H0YI55		Homo sapiens (Human)
ENSG00000161642	H0YIX3		Homo sapiens (Human)
ENSG00000285547	A0A3B3IRV1		Homo sapiens (Human)
ENSG00000285547	A0A3B3ITT6		Homo sapiens (Human)
ENSG00000164199	Q8WXG9	84059;	Homo sapiens (Human)
ENSG00000164199	A0A1W2PNS5		Homo sapiens (Human)
ENSG00000164199	A0A1W2PP32		Homo sapiens (Human)
ENSG00000164199	A0A1W2PPA4		Homo sapiens (Human)
ENSG00000164199	A0A1W2PQK7		Homo sapiens (Human)
ENSG00000164199	A0A1W2PQP9		Homo sapiens (Human)
ENSG00000164199	A0A1W2PQU5		Homo sapiens (Human)
ENSG00000164199	A0A1W2PR51		Homo sapiens (Human)
ENSG00000164199	A0A1W2PR84		Homo sapiens (Human)
ENSG00000164199	A0A1W2PRC7		Homo sapiens (Human)
ENSG00000164199	A0A1W2PRR5		Homo sapiens (Human)
ENSG00000164199	A0A1W2PS08		Homo sapiens (Human)
ENSG00000164199	A0A1W2PS99		Homo sapiens (Human)
ENSG00000164199	A0A1X7SBU6		Homo sapiens (Human)
ENSG00000164199	D6RIF0		Homo sapiens (Human)
ENSG00000180425	Q6IPW1	54494;	Homo sapiens (Human)
ENSG00000170191	Q8TBE9	140838;	Homo sapiens (Human)
ENSG00000121406	Q6P9A3	256051;	Homo sapiens (Human)
ENSG00000121406	M0QXN3		Homo sapiens (Human)
ENSG00000121406	M0R0L6		Homo sapiens (Human)
ENSG00000183067	Q9NSI5	150084;	Homo sapiens (Human)
ENSG00000082515	Q9NWU5	29093;	Homo sapiens (Human)
ENSG00000082515	E7ESL0		Homo sapiens (Human)
ENSG00000082515	H0YBZ7		Homo sapiens (Human)
ENSG00000082515	J3KQY1		Homo sapiens (Human)
ENSG00000140451	Q9H611	80119;	Homo sapiens (Human)
ENSG00000198677	Q6PGP7	9652;	Homo sapiens (Human)
ENSG00000198677	A0A8V8TLR0		Homo sapiens (Human)
ENSG00000198677	A0A8V8TLS3		Homo sapiens (Human)
ENSG00000198677	A0A8V8TLT2		Homo sapiens (Human)
ENSG00000198677	A0A8V8TLT7		Homo sapiens (Human)
ENSG00000198677	A0A8V8TLU2		Homo sapiens (Human)
ENSG00000198677	A0A8V8TLU5		Homo sapiens (Human)
ENSG00000198677	A0A8V8TM98		Homo sapiens (Human)
ENSG00000198677	A0A8V8TMA3		Homo sapiens (Human)
ENSG00000198677	A0A8V8TMA8		Homo sapiens (Human)
ENSG00000198677	A0A8V8TMB2		Homo sapiens (Human)
ENSG00000198677	A0A8V8TN82		Homo sapiens (Human)
ENSG00000198677	A0A8V8TN92		Homo sapiens (Human)
ENSG00000198677	A0A8V8TNA2		Homo sapiens (Human)
ENSG00000198677	A0A8V8TNJ4		Homo sapiens (Human)
ENSG00000198677	A0A8V8TNJ9		Homo sapiens (Human)
ENSG00000198677	A0A8V8TNK4		Homo sapiens (Human)
ENSG00000198677	A0A8V8TNK9		Homo sapiens (Human)
ENSG00000198677	D6RCE2		Homo sapiens (Human)
ENSG00000198677	D6RDA0		Homo sapiens (Human)
ENSG00000198677	H0Y915		Homo sapiens (Human)
ENSG00000198677	H0Y964		Homo sapiens (Human)
ENSG00000137434	Q5T4I8	347744;	Homo sapiens (Human)
ENSG00000137434	D6RAP8		Homo sapiens (Human)
ENSG00000137434	D6RGE8		Homo sapiens (Human)
ENSG00000204531	Q01860	5460;	Homo sapiens (Human)
ENSG00000204531	F2Z381	5460;	Homo sapiens (Human)
ENSG00000204531	M1S623	5460;	Homo sapiens (Human)
ENSG00000175274	O14683	9537;	Homo sapiens (Human)
ENSG00000175274	E9PIK4		Homo sapiens (Human)
ENSG00000175274	E9PIN5		Homo sapiens (Human)
ENSG00000175274	E9PKN9		Homo sapiens (Human)
ENSG00000175274	E9PKZ4		Homo sapiens (Human)
ENSG00000175274	E9PMW4		Homo sapiens (Human)
ENSG00000175274	E9PMY0		Homo sapiens (Human)
ENSG00000175274	E9PN66		Homo sapiens (Human)
ENSG00000175274	E9PNB3		Homo sapiens (Human)
ENSG00000175274	E9PPM1		Homo sapiens (Human)
ENSG00000175274	E9PQ46		Homo sapiens (Human)
ENSG00000175274	E9PS55		Homo sapiens (Human)
ENSG00000175274	U3KQ32	9537;	Homo sapiens (Human)
ENSG00000268940	Q5HYN5	541466;	Homo sapiens (Human)
ENSG00000140285	P21781	2252;	Homo sapiens (Human)
ENSG00000140285	H0YNE7		Homo sapiens (Human)
ENSG00000160360	Q86YR5	26086;	Homo sapiens (Human)
ENSG00000160360	A0A087WVF5	26086;	Homo sapiens (Human)
ENSG00000160360	A0A0A0MRC4		Homo sapiens (Human)
ENSG00000160360	A0A0A0MSK4	26086;	Homo sapiens (Human)
ENSG00000184209	Q16560	11066;	Homo sapiens (Human)
ENSG00000142528	Q8WTR7	25888;	Homo sapiens (Human)
ENSG00000142528	F8WEC7	25888;	Homo sapiens (Human)
ENSG00000142528	M0QZY7		Homo sapiens (Human)
ENSG00000142528	M0R032		Homo sapiens (Human)
ENSG00000142528	M0R123		Homo sapiens (Human)
ENSG00000142528	M0R2N2		Homo sapiens (Human)
ENSG00000160325	Q9UGQ2	11094;	Homo sapiens (Human)
ENSG00000160325	F6TGH8		Homo sapiens (Human)
ENSG00000145040	Q96RP3	90226;	Homo sapiens (Human)
ENSG00000160293	P52735	7410;	Homo sapiens (Human)
ENSG00000149636	Q9H410	79980;	Homo sapiens (Human)
ENSG00000149636	Q5JW53		Homo sapiens (Human)
ENSG00000149636	Q5JW54		Homo sapiens (Human)
ENSG00000149636	Q5JW57		Homo sapiens (Human)
ENSG00000203724	Q5VUE5	388722;	Homo sapiens (Human)
ENSG00000203724	H7C0U6		Homo sapiens (Human)
ENSG00000187244	P50895	4059;	Homo sapiens (Human)
ENSG00000187244	A0A087WXM8	4059;	Homo sapiens (Human)
ENSG00000187244	K7ENU8		Homo sapiens (Human)
ENSG00000187244	K7ERB7		Homo sapiens (Human)
ENSG00000103342	P15170	2935;	Homo sapiens (Human)
ENSG00000103342	H3BMT9		Homo sapiens (Human)
ENSG00000103342	H3BR35		Homo sapiens (Human)
ENSG00000103342	H3BSV8		Homo sapiens (Human)
ENSG00000042286	Q9BRQ8	84883;	Homo sapiens (Human)
ENSG00000126947	Q9P291	51309;	Homo sapiens (Human)
ENSG00000177238	Q6ZMU5	493829;	Homo sapiens (Human)
ENSG00000111331	Q9Y6K5	4940;	Homo sapiens (Human)
ENSG00000111331	A0A7P0T7V2		Homo sapiens (Human)
ENSG00000111331	A0A7P0T884		Homo sapiens (Human)
ENSG00000111331	A0A7P0T8J8		Homo sapiens (Human)
ENSG00000111331	A0A7P0T8S7		Homo sapiens (Human)
ENSG00000111331	A0A7P0T9J0		Homo sapiens (Human)
ENSG00000111331	A0A7P0T9W6		Homo sapiens (Human)
ENSG00000111331	A0A7P0T9Z5		Homo sapiens (Human)
ENSG00000111331	A0A7P0TA44		Homo sapiens (Human)
ENSG00000111331	A0A7P0TA50		Homo sapiens (Human)
ENSG00000111331	A0A7P0TAC0		Homo sapiens (Human)
ENSG00000111331	A0A7P0TAC8		Homo sapiens (Human)
ENSG00000111331	A0A7P0TAS0		Homo sapiens (Human)
ENSG00000111331	A0A7P0TAT5		Homo sapiens (Human)
ENSG00000111331	A0A7P0TAU8		Homo sapiens (Human)
ENSG00000111331	A0A7P0TAV3		Homo sapiens (Human)
ENSG00000111331	A0A7P0TB72		Homo sapiens (Human)
ENSG00000111331	A0A7P0TB73		Homo sapiens (Human)
ENSG00000111331	A0A7P0Z4D0		Homo sapiens (Human)
ENSG00000111331	A0A7P0Z4F1		Homo sapiens (Human)
ENSG00000111331	A0A7P0Z4F5		Homo sapiens (Human)
ENSG00000111331	A0A7P0Z4Q3		Homo sapiens (Human)
ENSG00000111331	F8VS35		Homo sapiens (Human)
ENSG00000111331	F8VWK9		Homo sapiens (Human)
ENSG00000170049	O43448	9196;	Homo sapiens (Human)
ENSG00000170049	I3L0P1		Homo sapiens (Human)
ENSG00000170049	I3L4I8		Homo sapiens (Human)
ENSG00000170954	Q09FC8	55786;	Homo sapiens (Human)
ENSG00000170954	M0QX59		Homo sapiens (Human)
ENSG00000170954	M0QXZ4		Homo sapiens (Human)
ENSG00000170954	M0QZ38		Homo sapiens (Human)
ENSG00000170954	M0QZA6		Homo sapiens (Human)
ENSG00000170954	M0R0D9		Homo sapiens (Human)
ENSG00000170954	M0R0R1		Homo sapiens (Human)
ENSG00000170954	M0R191		Homo sapiens (Human)
ENSG00000170954	M0R1N1		Homo sapiens (Human)
ENSG00000170954	M0R2I1		Homo sapiens (Human)
ENSG00000170954	M0R2T6		Homo sapiens (Human)
ENSG00000170954	M0R358		Homo sapiens (Human)
ENSG00000178537	O43772	788;	Homo sapiens (Human)
ENSG00000178537	C9JPE1		Homo sapiens (Human)
ENSG00000178537	F8WEF6		Homo sapiens (Human)
ENSG00000187010	Q02161	6007;	Homo sapiens (Human)
ENSG00000187010	A0A3B3IU43		Homo sapiens (Human)
ENSG00000187010	E7EVW1	6007;	Homo sapiens (Human)
ENSG00000187010	H3BT10		Homo sapiens (Human)
ENSG00000197822	Q16625	100506658;	Homo sapiens (Human)
ENSG00000197822	A0A0G2JPF2		Homo sapiens (Human)
ENSG00000197822	A0A7P0T9T6		Homo sapiens (Human)
ENSG00000197822	A0A7P0TB95		Homo sapiens (Human)
ENSG00000185246	Q86UA1	55015;	Homo sapiens (Human)
ENSG00000185246	F8WB90		Homo sapiens (Human)
ENSG00000185246	G3V5M7		Homo sapiens (Human)
ENSG00000185246	H0YJR1		Homo sapiens (Human)
ENSG00000185246	H0YJY9		Homo sapiens (Human)
ENSG00000168827	Q96RP9	85476;	Homo sapiens (Human)
ENSG00000168827	C9IZ01	85476;	Homo sapiens (Human)
ENSG00000168827	C9JA25		Homo sapiens (Human)
ENSG00000168827	F8WAU4		Homo sapiens (Human)
ENSG00000168827	H7C5M4		Homo sapiens (Human)
ENSG00000183397	A6NCJ1	100128569;	Homo sapiens (Human)
ENSG00000183397	A0A804HK34	100128569;	Homo sapiens (Human)
ENSG00000166173	Q9BRS8	55323;	Homo sapiens (Human)
ENSG00000166173	H0YMC6		Homo sapiens (Human)
ENSG00000166173	K7EPD2		Homo sapiens (Human)
ENSG00000124104	Q969T3	90203;	Homo sapiens (Human)
ENSG00000124104	Q05DJ0	90203;	Homo sapiens (Human)
ENSG00000124104	Q5JZH3		Homo sapiens (Human)
ENSG00000124104	Q5JZH4		Homo sapiens (Human)
ENSG00000008394	P10620	4257;	Homo sapiens (Human)
ENSG00000008394	F5GX73		Homo sapiens (Human)
ENSG00000008394	F5H613		Homo sapiens (Human)
ENSG00000008394	F5H6X2		Homo sapiens (Human)
ENSG00000008394	F5H760		Homo sapiens (Human)
ENSG00000008394	F5H7F6		Homo sapiens (Human)
ENSG00000173915	Q96IX5	84833;	Homo sapiens (Human)
ENSG00000105135	A1L0T0	10994;	Homo sapiens (Human)
ENSG00000105135	E9PJS0		Homo sapiens (Human)
ENSG00000105135	E9PL44		Homo sapiens (Human)
ENSG00000105135	E9PNL1		Homo sapiens (Human)
ENSG00000105135	M0QZX5		Homo sapiens (Human)
ENSG00000105135	M0R026	10994;	Homo sapiens (Human)
ENSG00000105135	M0R1B5		Homo sapiens (Human)
ENSG00000120992	O75608	10434;	Homo sapiens (Human)
ENSG00000120992	A0A087X1K9	10434;	Homo sapiens (Human)
ENSG00000120992	B4DP64	10434;	Homo sapiens (Human)
ENSG00000120992	E5RFT6		Homo sapiens (Human)
ENSG00000120992	E5RGR0		Homo sapiens (Human)
ENSG00000120992	E5RI35		Homo sapiens (Human)
ENSG00000120992	E5RJ48		Homo sapiens (Human)
ENSG00000188032	A6NJJ6	646457;	Homo sapiens (Human)
ENSG00000188032	A0A0A0MRA4		Homo sapiens (Human)
ENSG00000204882	Q99678	2843;	Homo sapiens (Human)
ENSG00000038358	Q6P2E9	23644;	Homo sapiens (Human)
ENSG00000038358	I3L0V0		Homo sapiens (Human)
ENSG00000038358	I3L2F4		Homo sapiens (Human)
ENSG00000038358	I3L3M2		Homo sapiens (Human)
ENSG00000104343	Q96B02	55284;	Homo sapiens (Human)
ENSG00000104343	E5RG25		Homo sapiens (Human)
ENSG00000104343	H0YB73		Homo sapiens (Human)
ENSG00000104343	X6REH9	55284;	Homo sapiens (Human)
ENSG00000106077	Q8NFV4	83451;	Homo sapiens (Human)
ENSG00000106077	C9J7Q4		Homo sapiens (Human)
ENSG00000106077	H0YC52		Homo sapiens (Human)
ENSG00000106077	H7BZ58		Homo sapiens (Human)
ENSG00000106077	H7C396		Homo sapiens (Human)
ENSG00000182492	P21810	633;	Homo sapiens (Human)
ENSG00000182492	C9JKG1		Homo sapiens (Human)
ENSG00000221914	P63151	5520;	Homo sapiens (Human)
ENSG00000221914	A0A590UJJ1		Homo sapiens (Human)
ENSG00000221914	A0A590UJY3		Homo sapiens (Human)
ENSG00000221914	E5RFR9		Homo sapiens (Human)
ENSG00000221914	E5RHQ2		Homo sapiens (Human)
ENSG00000221914	E5RIY1		Homo sapiens (Human)
ENSG00000221914	E5RJV1		Homo sapiens (Human)
ENSG00000221914	E5RJV2		Homo sapiens (Human)
ENSG00000149091	Q13574	8525;	Homo sapiens (Human)
ENSG00000149091	E9PK94		Homo sapiens (Human)
ENSG00000149091	E9PKT3		Homo sapiens (Human)
ENSG00000149091	E9PNL8		Homo sapiens (Human)
ENSG00000149091	E9PNZ3		Homo sapiens (Human)
ENSG00000149091	H0YDN6		Homo sapiens (Human)
ENSG00000149091	H0YEG2		Homo sapiens (Human)
ENSG00000175938	Q9BRQ5	93129;	Homo sapiens (Human)
ENSG00000175938	H3BT51		Homo sapiens (Human)
ENSG00000175938	H3BTK7		Homo sapiens (Human)
ENSG00000175938	H3BTY7		Homo sapiens (Human)
ENSG00000166896	Q9Y6H3	91419;	Homo sapiens (Human)
ENSG00000166896	H0YIJ9		Homo sapiens (Human)
ENSG00000163050	Q8NI60	56997;	Homo sapiens (Human)
ENSG00000140543	Q7L5Y6	55070;	Homo sapiens (Human)
ENSG00000140543	H0YK09		Homo sapiens (Human)
ENSG00000140543	H0YN79		Homo sapiens (Human)
ENSG00000120094	P14653	3211;	Homo sapiens (Human)
ENSG00000123388	O43248	3227;	Homo sapiens (Human)
ENSG00000123388	J3KMZ0		Homo sapiens (Human)
ENSG00000139289	Q8WV24	22822;	Homo sapiens (Human)
ENSG00000139289	R4GND3		Homo sapiens (Human)
ENSG00000111816	P42685	2444;	Homo sapiens (Human)
ENSG00000123353	Q53FV1	29095;	Homo sapiens (Human)
ENSG00000123353	F8VWV8		Homo sapiens (Human)
ENSG00000123353	F8VXD5		Homo sapiens (Human)
ENSG00000189171	Q99584	6284;	Homo sapiens (Human)
ENSG00000048405	Q2TB10	168850;	Homo sapiens (Human)
ENSG00000048405	C9JHX9		Homo sapiens (Human)
ENSG00000048405	C9JLY3		Homo sapiens (Human)
ENSG00000048405	C9K0M9		Homo sapiens (Human)
ENSG00000111328	O14519	8099;	Homo sapiens (Human)
ENSG00000111328	F5GZF0		Homo sapiens (Human)
ENSG00000013016	Q9NZN3	30845;	Homo sapiens (Human)
ENSG00000157483	Q12965	4643;	Homo sapiens (Human)
ENSG00000157483	H0YLE5		Homo sapiens (Human)
ENSG00000157483	H0YLJ4		Homo sapiens (Human)
ENSG00000157483	H0YN00		Homo sapiens (Human)
ENSG00000157483	H0YNB0		Homo sapiens (Human)
ENSG00000157483	H0YNQ8		Homo sapiens (Human)
ENSG00000130724	O43633	27243;	Homo sapiens (Human)
ENSG00000130724	M0QXX8		Homo sapiens (Human)
ENSG00000130724	M0R1L7		Homo sapiens (Human)
ENSG00000130724	M0R1T5	27243;	Homo sapiens (Human)
ENSG00000127220	Q96I13	79575;	Homo sapiens (Human)
ENSG00000127220	M0QX40		Homo sapiens (Human)
ENSG00000127220	M0QZA8		Homo sapiens (Human)
ENSG00000185774	Q6PIL6	80333;	Homo sapiens (Human)
ENSG00000185774	F5H395		Homo sapiens (Human)
ENSG00000185774	Q3YAB7		Homo sapiens (Human)
ENSG00000103528	Q9BSW7	51760;	Homo sapiens (Human)
ENSG00000103528	H3BMD4		Homo sapiens (Human)
ENSG00000103528	H3BN78	51760;	Homo sapiens (Human)
ENSG00000103528	H3BQZ6		Homo sapiens (Human)
ENSG00000103528	H3BRH9	51760;	Homo sapiens (Human)
ENSG00000103528	H3BSP0		Homo sapiens (Human)
ENSG00000103528	H3BSU5		Homo sapiens (Human)
ENSG00000103528	H3BSX1		Homo sapiens (Human)
ENSG00000163328	Q7Z3F1	151556;	Homo sapiens (Human)
ENSG00000163328	A0A087WXK4	151556;	Homo sapiens (Human)
ENSG00000059122	Q4VC44	84256;	Homo sapiens (Human)
ENSG00000059122	I3L0R3		Homo sapiens (Human)
ENSG00000059122	I3L188		Homo sapiens (Human)
ENSG00000059122	I3L1A7		Homo sapiens (Human)
ENSG00000059122	I3L231		Homo sapiens (Human)
ENSG00000059122	I3L287		Homo sapiens (Human)
ENSG00000059122	I3L4V9		Homo sapiens (Human)
ENSG00000059122	J3KNW1		Homo sapiens (Human)
ENSG00000164532	Q9UMR3	57057;	Homo sapiens (Human)
ENSG00000183773	Q96NN9	150209;	Homo sapiens (Human)
ENSG00000183773	C9JPU8		Homo sapiens (Human)
ENSG00000183773	C9K029		Homo sapiens (Human)
ENSG00000183773	F8WC30		Homo sapiens (Human)
ENSG00000183773	F8WFB6		Homo sapiens (Human)
ENSG00000168646	Q9Y2T1	8313;	Homo sapiens (Human)
ENSG00000168646	A0A1B0GX50		Homo sapiens (Human)
ENSG00000168646	E7ES00	8313;	Homo sapiens (Human)
ENSG00000168646	F5GX43		Homo sapiens (Human)
ENSG00000168646	J3QQJ3		Homo sapiens (Human)
ENSG00000168646	J3QRK4		Homo sapiens (Human)
ENSG00000169515	Q9H0W5	83987;	Homo sapiens (Human)
ENSG00000169515	A0A8V8TMN3		Homo sapiens (Human)
ENSG00000105141	P31944	23581;	Homo sapiens (Human)
ENSG00000126773	Q63HM2	64430;	Homo sapiens (Human)
ENSG00000126773	B5MC47		Homo sapiens (Human)
ENSG00000126773	B6ZDM2	64430;	Homo sapiens (Human)
ENSG00000126773	H0YIY3		Homo sapiens (Human)
ENSG00000126773	H0YJ84		Homo sapiens (Human)
ENSG00000126773	H0YJN3		Homo sapiens (Human)
ENSG00000126773	H0YJV9		Homo sapiens (Human)
ENSG00000126773	H9KV87		Homo sapiens (Human)
ENSG00000158863	Q86V87	64760;	Homo sapiens (Human)
ENSG00000158863	F2Z2X3		Homo sapiens (Human)
